RecordNumber,Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Xaxis,Yaxis,Zaxis,WorldRegion,Country,LocationText,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages,Notes
14935,15243,STANDARD,PITTSBURGH,PA,PRIMARY,40.43,-79.97,0.13,-0.74,0.64,NA,US,"Pittsburgh, PA",NA-US-PA-PITTSBURGH,FALSE,7131,12455,376622393,
14992,16340,STANDARD,PITTSFIELD,PA,PRIMARY,41.81,-79.43,0.13,-0.73,0.66,NA,US,"Pittsfield, PA",NA-US-PA-PITTSFIELD,FALSE,879,1581,24248448,
14993,15676,PO BOX,PLEASANT UNITY,PA,PRIMARY,40.27,-79.42,0.13,-0.74,0.64,NA,US,"Pleasant Unity, PA",NA-US-PA-PLEASANT UNITY,FALSE,286,506,9873123,
14995,16341,STANDARD,PLEASANTVILLE,PA,PRIMARY,41.59,-79.57,0.13,-0.73,0.66,NA,US,"Pleasantville, PA",NA-US-PA-PLEASANTVILLE,FALSE,1003,1811,26719972,
14999,15474,STANDARD,POINT MARION,PA,PRIMARY,39.73,-79.9,0.13,-0.75,0.63,NA,US,"Point Marion, PA",NA-US-PA-POINT MARION,FALSE,949,1641,26623158,
15000,16342,STANDARD,POLK,PA,PRIMARY,41.36,-79.93,0.13,-0.73,0.66,NA,US,"Polk, PA",NA-US-PA-POLK,FALSE,1327,2077,29815419,
15001,15946,STANDARD,PORTAGE,PA,PRIMARY,40.38,-78.67,0.14,-0.74,0.64,NA,US,"Portage, PA",NA-US-PA-PORTAGE,FALSE,3409,5949,103476872,
15003,16743,STANDARD,PORT ALLEGANY,PA,PRIMARY,41.81,-78.27,0.15,-0.72,0.66,NA,US,"Port Allegany, PA",NA-US-PA-PORT ALLEGANY,FALSE,1868,3348,53544824,
15005,16051,STANDARD,PORTERSVILLE,PA,PRIMARY,40.92,-80.14,0.12,-0.74,0.65,NA,US,"Portersville, PA",NA-US-PA-PORTERSVILLE,FALSE,1609,2845,55055583,
15006,16870,STANDARD,PORT MATILDA,PA,PRIMARY,40.79,-78.05,0.15,-0.74,0.65,NA,US,"Port Matilda, PA",NA-US-PA-PORT MATILDA,FALSE,3298,6289,180578248,
15007,15142,STANDARD,PRESTO,PA,PRIMARY,40.38,-80.12,0.13,-0.75,0.64,NA,US,"Presto, PA",NA-US-PA-PRESTO,FALSE,1035,1732,164348250,
15009,16052,STANDARD,PROSPECT,PA,PRIMARY,40.9,-80.04,0.13,-0.74,0.65,NA,US,"Prospect, PA",NA-US-PA-PROSPECT,FALSE,1267,2250,47013538,
15010,15329,STANDARD,PROSPERITY,PA,PRIMARY,40.02,-80.25,0.12,-0.75,0.64,NA,US,"Prosperity, PA",NA-US-PA-PROSPERITY,FALSE,878,1563,29615802,
15011,16143,STANDARD,PULASKI,PA,PRIMARY,41.09,-80.45,0.12,-0.74,0.65,NA,US,"Pulaski, PA",NA-US-PA-PULASKI,FALSE,1348,2400,43008750,
15014,15767,STANDARD,PUNXSUTAWNEY,PA,PRIMARY,40.94,-78.97,0.14,-0.74,0.65,NA,US,"Punxsutawney, PA",NA-US-PA-PUNXSUTAWNEY,FALSE,6626,11583,181481699,
15021,16671,PO BOX,RAMEY,PA,PRIMARY,40.8,-78.39,0.15,-0.74,0.65,NA,US,"Ramey, PA",NA-US-PA-RAMEY,FALSE,266,466,7259127,
15022,16872,STANDARD,REBERSBURG,PA,PRIMARY,40.94,-77.49,0.16,-0.73,0.65,NA,US,"Rebersburg, PA",NA-US-PA-REBERSBURG,FALSE,523,1026,10891969,
15024,16053,STANDARD,RENFREW,PA,PRIMARY,40.8,-79.98,0.13,-0.74,0.65,NA,US,"Renfrew, PA",NA-US-PA-RENFREW,FALSE,2028,3651,84177391,
15026,15475,PO BOX,REPUBLIC,PA,PRIMARY,39.96,-79.87,0.13,-0.75,0.64,NA,US,"Republic, PA",NA-US-PA-REPUBLIC,FALSE,553,926,13785087,
15027,15948,PO BOX,REVLOC,PA,PRIMARY,40.49,-78.74,0.14,-0.74,0.64,NA,US,"Revloc, PA",NA-US-PA-REVLOC,FALSE,284,523,8316497,
15029,15851,STANDARD,REYNOLDSVILLE,PA,PRIMARY,41.09,-78.88,0.14,-0.73,0.65,NA,US,"Reynoldsville, PA",NA-US-PA-REYNOLDSVILLE,FALSE,3189,5665,82175103,
15030,15357,STANDARD,RICES LANDING,PA,PRIMARY,39.94,-79.99,0.13,-0.75,0.64,NA,US,"Rices Landing, PA",NA-US-PA-RICES LANDING,FALSE,765,1350,25078384,
15031,15358,PO BOX,RICHEYVILLE,PA,PRIMARY,40.02,-79.94,0.13,-0.75,0.64,NA,US,"Richeyville, PA",NA-US-PA-RICHEYVILLE,FALSE,420,735,12751769,
15034,15853,STANDARD,RIDGWAY,PA,PRIMARY,41.42,-78.72,0.14,-0.73,0.66,NA,US,"Ridgway, PA",NA-US-PA-RIDGWAY,FALSE,3395,5800,97289662,
15037,15678,STANDARD,RILLTON,PA,PRIMARY,40.27,-79.72,0.13,-0.75,0.64,NA,US,"Rillton, PA",NA-US-PA-RILLTON,FALSE,326,543,9738436,
15038,16248,STANDARD,RIMERSBURG,PA,PRIMARY,41.04,-79.5,0.13,-0.74,0.65,NA,US,"Rimersburg, PA",NA-US-PA-RIMERSBURG,FALSE,1509,2646,38516538,
15040,16745,STANDARD,RIXFORD,PA,PRIMARY,41.92,-78.45,0.14,-0.72,0.66,NA,US,"Rixford, PA",NA-US-PA-RIXFORD,FALSE,284,511,8350676,
15041,16673,STANDARD,ROARING SPRING,PA,PRIMARY,40.33,-78.39,0.15,-0.74,0.64,NA,US,"Roaring Spring, PA",NA-US-PA-ROARING SPRING,FALSE,2634,4696,80862667,
15044,16674,STANDARD,ROBERTSDALE,PA,PRIMARY,40.17,-78.09,0.15,-0.74,0.64,NA,US,"Robertsdale, PA",NA-US-PA-ROBERTSDALE,FALSE,280,517,7145875,
15045,15949,STANDARD,ROBINSON,PA,PRIMARY,40.41,-79.13,0.14,-0.74,0.64,NA,US,"Robinson, PA",NA-US-PA-ROBINSON,FALSE,342,617,9473132,
15046,15074,STANDARD,ROCHESTER,PA,PRIMARY,40.7,-80.28,0.12,-0.74,0.65,NA,US,"Rochester, PA",NA-US-PA-ROCHESTER,FALSE,4677,7751,135386399,
15048,15771,STANDARD,ROCHESTER MILLS,PA,PRIMARY,40.82,-79,0.14,-0.74,0.65,NA,US,"Rochester Mills, PA",NA-US-PA-ROCHESTER MILLS,FALSE,423,768,10363966,
15050,15856,STANDARD,ROCKTON,PA,PRIMARY,41.08,-78.66,0.14,-0.73,0.65,NA,US,"Rockton, PA",NA-US-PA-ROCKTON,FALSE,447,794,14272081,
15051,15557,STANDARD,ROCKWOOD,PA,PRIMARY,39.91,-79.15,0.14,-0.75,0.64,NA,US,"Rockwood, PA",NA-US-PA-ROCKWOOD,FALSE,1810,3282,48754085,
15054,15477,PO BOX,ROSCOE,PA,PRIMARY,40.07,-79.86,0.13,-0.75,0.64,NA,US,"Roscoe, PA",NA-US-PA-ROSCOE,FALSE,548,911,15145552,
15055,15772,STANDARD,ROSSITER,PA,PRIMARY,40.86,-78.94,0.14,-0.74,0.65,NA,US,"Rossiter, PA",NA-US-PA-ROSSITER,FALSE,704,1267,17777179,
15056,16746,STANDARD,ROULETTE,PA,PRIMARY,41.77,-78.16,0.15,-0.72,0.66,NA,US,"Roulette, PA",NA-US-PA-ROULETTE,FALSE,558,983,13765781,
15058,15679,STANDARD,RUFFS DALE,PA,PRIMARY,40.15,-79.63,0.13,-0.75,0.64,NA,US,"Ruffs Dale, PA",NA-US-PA-RUFFS DALE,FALSE,1676,2896,55710102,
15060,16249,STANDARD,RURAL VALLEY,PA,PRIMARY,40.79,-79.31,0.14,-0.74,0.65,NA,US,"Rural Valley, PA",NA-US-PA-RURAL VALLEY,FALSE,1012,1826,31127569,
15061,16345,STANDARD,RUSSELL,PA,PRIMARY,41.92,-79.14,0.14,-0.73,0.66,NA,US,"Russell, PA",NA-US-PA-RUSSELL,FALSE,1863,3368,66393004,
15063,15076,STANDARD,RUSSELLTON,PA,PRIMARY,40.61,-79.83,0.13,-0.74,0.65,NA,US,"Russellton, PA",NA-US-PA-RUSSELLTON,FALSE,500,785,11616543,
15064,16433,STANDARD,SAEGERTOWN,PA,PRIMARY,41.71,-80.13,0.12,-0.73,0.66,NA,US,"Saegertown, PA",NA-US-PA-SAEGERTOWN,FALSE,2514,4539,79422132,
15068,15857,STANDARD,SAINT MARYS,PA,PRIMARY,41.42,-78.55,0.14,-0.73,0.66,NA,US,"Saint Marys, PA",NA-US-PA-SAINT MARYS,FALSE,7079,12039,228327216,
15070,15951,PO BOX,SAINT MICHAEL,PA,PRIMARY,40.33,-78.78,0.14,-0.74,0.64,NA,US,"Saint Michael, PA",NA-US-PA-SAINT MICHAEL,FALSE,295,499,7269557,
15074,15558,STANDARD,SALISBURY,PA,PRIMARY,39.75,-79.08,0.14,-0.75,0.63,NA,US,"Salisbury, PA",NA-US-PA-SALISBURY,FALSE,837,1511,21204666,
15077,15952,STANDARD,SALIX,PA,PRIMARY,40.29,-78.71,0.14,-0.74,0.64,NA,US,"Salix, PA",NA-US-PA-SALIX,FALSE,706,1260,22071193,
15078,15681,STANDARD,SALTSBURG,PA,PRIMARY,40.48,-79.44,0.13,-0.74,0.64,NA,US,"Saltsburg, PA",NA-US-PA-SALTSBURG,FALSE,2412,4194,78070746,
15079,16145,STANDARD,SANDY LAKE,PA,PRIMARY,41.34,-80.08,0.12,-0.73,0.66,NA,US,"Sandy Lake, PA",NA-US-PA-SANDY LAKE,FALSE,1276,2303,36665944,
15080,16055,STANDARD,SARVER,PA,PRIMARY,40.73,-79.73,0.13,-0.74,0.65,NA,US,"Sarver, PA",NA-US-PA-SARVER,FALSE,4167,7563,175357687,
15081,16056,STANDARD,SAXONBURG,PA,PRIMARY,40.75,-79.81,0.13,-0.74,0.65,NA,US,"Saxonburg, PA",NA-US-PA-SAXONBURG,FALSE,2549,4396,91184187,
15082,16678,STANDARD,SAXTON,PA,PRIMARY,40.21,-78.24,0.15,-0.74,0.64,NA,US,"Saxton, PA",NA-US-PA-SAXTON,FALSE,1252,2219,34008591,
15083,15360,STANDARD,SCENERY HILL,PA,PRIMARY,40.08,-80.07,0.13,-0.75,0.64,NA,US,"Scenery Hill, PA",NA-US-PA-SCENERY HILL,FALSE,914,1680,37730837,
15084,15559,STANDARD,SCHELLSBURG,PA,PRIMARY,40.04,-78.64,0.15,-0.75,0.64,NA,US,"Schellsburg, PA",NA-US-PA-SCHELLSBURG,FALSE,972,1736,28157673,
15086,15683,STANDARD,SCOTTDALE,PA,PRIMARY,40.1,-79.58,0.13,-0.75,0.64,NA,US,"Scottdale, PA",NA-US-PA-SCOTTDALE,FALSE,4072,7090,128711405,
15087,16319,STANDARD,CRANBERRY,PA,PRIMARY,41.35,-79.72,0.13,-0.73,0.66,NA,US,"Cranberry, PA",NA-US-PA-CRANBERRY,FALSE,685,1250,21255225,
15088,16346,STANDARD,SENECA,PA,PRIMARY,41.37,-79.7,0.13,-0.73,0.66,NA,US,"Seneca, PA",NA-US-PA-SENECA,FALSE,1565,2737,44443315,
15089,15954,STANDARD,SEWARD,PA,PRIMARY,40.41,-79.02,0.14,-0.74,0.64,NA,US,"Seward, PA",NA-US-PA-SEWARD,FALSE,1011,1828,29753331,
15092,15143,STANDARD,SEWICKLEY,PA,PRIMARY,40.53,-80.18,0.12,-0.74,0.64,NA,US,"Sewickley, PA",NA-US-PA-SEWICKLEY,FALSE,9603,17301,853507834,
15095,16146,STANDARD,SHARON,PA,PRIMARY,41.23,-80.49,0.12,-0.74,0.65,NA,US,"Sharon, PA",NA-US-PA-SHARON,FALSE,6229,10201,157548215,
15096,16148,STANDARD,HERMITAGE,PA,PRIMARY,41.22,-80.44,0.12,-0.74,0.65,NA,US,"Hermitage, PA",NA-US-PA-HERMITAGE,FALSE,8912,15082,297587131,
15098,16150,STANDARD,SHARPSVILLE,PA,PRIMARY,41.25,-80.48,0.12,-0.74,0.65,NA,US,"Sharpsville, PA",NA-US-PA-SHARPSVILLE,FALSE,3770,6622,120156946,
15101,16347,STANDARD,SHEFFIELD,PA,PRIMARY,41.69,-79.02,0.14,-0.73,0.66,NA,US,"Sheffield, PA",NA-US-PA-SHEFFIELD,FALSE,1116,1881,26857085,
15102,15774,STANDARD,SHELOCTA,PA,PRIMARY,40.65,-79.3,0.14,-0.74,0.65,NA,US,"Shelocta, PA",NA-US-PA-SHELOCTA,FALSE,1531,2747,51509818,
15103,16748,STANDARD,SHINGLEHOUSE,PA,PRIMARY,41.96,-78.19,0.15,-0.72,0.66,NA,US,"Shinglehouse, PA",NA-US-PA-SHINGLEHOUSE,FALSE,1335,2418,37418571,
15106,16254,STANDARD,SHIPPENVILLE,PA,PRIMARY,41.25,-79.46,0.13,-0.73,0.65,NA,US,"Shippenville, PA",NA-US-PA-SHIPPENVILLE,FALSE,1627,2773,49693506,
15108,15955,STANDARD,SIDMAN,PA,PRIMARY,40.32,-78.76,0.14,-0.74,0.64,NA,US,"Sidman, PA",NA-US-PA-SIDMAN,FALSE,959,1699,30975871,
15109,15860,STANDARD,SIGEL,PA,PRIMARY,41.28,-79.12,0.14,-0.73,0.65,NA,US,"Sigel, PA",NA-US-PA-SIGEL,FALSE,578,999,14977538,
15113,16679,STANDARD,SIX MILE RUN,PA,PRIMARY,40.15,-78.2,0.15,-0.74,0.64,NA,US,"Six Mile Run, PA",NA-US-PA-SIX MILE RUN,FALSE,345,649,8834704,
15114,15684,STANDARD,SLICKVILLE,PA,PRIMARY,40.46,-79.5,0.13,-0.74,0.64,NA,US,"Slickville, PA",NA-US-PA-SLICKVILLE,FALSE,394,641,9429672,
15115,16255,STANDARD,SLIGO,PA,PRIMARY,41.1,-79.49,0.13,-0.74,0.65,NA,US,"Sligo, PA",NA-US-PA-SLIGO,FALSE,841,1511,23862776,
15117,16057,STANDARD,SLIPPERY ROCK,PA,PRIMARY,41.07,-80.06,0.13,-0.74,0.65,NA,US,"Slippery Rock, PA",NA-US-PA-SLIPPERY ROCK,FALSE,4660,8069,159031754,
15118,15078,STANDARD,SLOVAN,PA,PRIMARY,40.36,-80.4,0.12,-0.75,0.64,NA,US,"Slovan, PA",NA-US-PA-SLOVAN,FALSE,296,477,6298208,
15119,16749,STANDARD,SMETHPORT,PA,PRIMARY,41.8,-78.44,0.14,-0.73,0.66,NA,US,"Smethport, PA",NA-US-PA-SMETHPORT,FALSE,1908,3388,55505446,
15121,16256,STANDARD,SMICKSBURG,PA,PRIMARY,40.87,-79.17,0.14,-0.74,0.65,NA,US,"Smicksburg, PA",NA-US-PA-SMICKSBURG,FALSE,603,1294,8077562,
15122,15478,STANDARD,SMITHFIELD,PA,PRIMARY,39.8,-79.8,0.13,-0.75,0.64,NA,US,"Smithfield, PA",NA-US-PA-SMITHFIELD,FALSE,2821,5048,86027106,
15124,15479,STANDARD,SMITHTON,PA,PRIMARY,40.15,-79.74,0.13,-0.75,0.64,NA,US,"Smithton, PA",NA-US-PA-SMITHTON,FALSE,1064,1811,32633996,
15126,15480,STANDARD,SMOCK,PA,PRIMARY,39.99,-79.75,0.13,-0.75,0.64,NA,US,"Smock, PA",NA-US-PA-SMOCK,FALSE,884,1568,26522991,
15128,16874,STANDARD,SNOW SHOE,PA,PRIMARY,41.02,-77.95,0.15,-0.73,0.65,NA,US,"Snow Shoe, PA",NA-US-PA-SNOW SHOE,FALSE,615,1099,19011590,
15129,15501,STANDARD,SOMERSET,PA,PRIMARY,40,-79.07,0.14,-0.75,0.64,NA,US,"Somerset, PA",NA-US-PA-SOMERSET,FALSE,7742,13092,231571403,
15134,15956,STANDARD,SOUTH FORK,PA,PRIMARY,40.36,-78.79,0.14,-0.74,0.64,NA,US,"South Fork, PA",NA-US-PA-SOUTH FORK,FALSE,1357,2395,37160889,
15140,16434,STANDARD,SPARTANSBURG,PA,PRIMARY,41.82,-79.68,0.13,-0.73,0.66,NA,US,"Spartansburg, PA",NA-US-PA-SPARTANSBURG,FALSE,1056,2065,23147094,
15141,15362,STANDARD,SPRAGGS,PA,PRIMARY,39.78,-80.22,0.13,-0.75,0.63,NA,US,"Spraggs, PA",NA-US-PA-SPRAGGS,FALSE,332,597,10528368,
15142,16435,STANDARD,SPRINGBORO,PA,PRIMARY,41.8,-80.37,0.12,-0.73,0.66,NA,US,"Springboro, PA",NA-US-PA-SPRINGBORO,FALSE,948,1688,24363246,
15143,15686,STANDARD,SPRING CHURCH,PA,PRIMARY,40.62,-79.44,0.13,-0.74,0.65,NA,US,"Spring Church, PA",NA-US-PA-SPRING CHURCH,FALSE,436,815,14038273,
15144,16436,STANDARD,SPRING CREEK,PA,PRIMARY,41.88,-79.51,0.13,-0.73,0.66,NA,US,"Spring Creek, PA",NA-US-PA-SPRING CREEK,FALSE,350,589,8186186,
15145,15144,STANDARD,SPRINGDALE,PA,PRIMARY,40.53,-79.78,0.13,-0.74,0.64,NA,US,"Springdale, PA",NA-US-PA-SPRINGDALE,FALSE,2250,3641,68815339,
15146,16875,STANDARD,SPRING MILLS,PA,PRIMARY,40.86,-77.57,0.16,-0.73,0.65,NA,US,"Spring Mills, PA",NA-US-PA-SPRING MILLS,FALSE,1769,3258,61038218,
15149,15687,STANDARD,STAHLSTOWN,PA,PRIMARY,40.13,-79.29,0.14,-0.75,0.64,NA,US,"Stahlstown, PA",NA-US-PA-STAHLSTOWN,FALSE,641,1162,22916257,
15151,15482,PO BOX,STAR JUNCTION,PA,PRIMARY,40.1,-79.74,0.13,-0.75,0.64,NA,US,"Star Junction, PA",NA-US-PA-STAR JUNCTION,FALSE,300,528,7998565,
15152,16801,STANDARD,STATE COLLEGE,PA,PRIMARY,40.79,-77.85,0.15,-0.74,0.65,NA,US,"State College, PA",NA-US-PA-STATE COLLEGE,FALSE,13502,21293,532986947,
15153,16802,STANDARD,UNIVERSITY PARK,PA,PRIMARY,40.8,-77.85,0.15,-0.74,0.65,NA,US,"University Park, PA",NA-US-PA-UNIVERSITY PARK,FALSE,355,458,5873461,
15158,16803,STANDARD,STATE COLLEGE,PA,PRIMARY,40.79,-77.85,0.15,-0.74,0.65,NA,US,"State College, PA",NA-US-PA-STATE COLLEGE,FALSE,9610,15132,416259144,
15159,16804,PO BOX,STATE COLLEGE,PA,PRIMARY,40.79,-77.85,0.15,-0.74,0.65,NA,US,"State College, PA",NA-US-PA-STATE COLLEGE,FALSE,279,398,8287845,
15161,15483,PO BOX,STOCKDALE,PA,PRIMARY,40.08,-79.85,0.13,-0.75,0.64,NA,US,"Stockdale, PA",NA-US-PA-STOCKDALE,FALSE,266,445,8221151,
15162,16153,STANDARD,STONEBORO,PA,PRIMARY,41.33,-80.1,0.12,-0.73,0.66,NA,US,"Stoneboro, PA",NA-US-PA-STONEBORO,FALSE,1253,2236,35627406,
15164,15563,STANDARD,STOYSTOWN,PA,PRIMARY,40.1,-78.95,0.14,-0.75,0.64,NA,US,"Stoystown, PA",NA-US-PA-STOYSTOWN,FALSE,1499,2609,41447934,
15165,15363,STANDARD,STRABANE,PA,PRIMARY,40.21,-80.14,0.13,-0.75,0.64,NA,US,"Strabane, PA",NA-US-PA-STRABANE,FALSE,433,709,10185876,
15166,16258,STANDARD,STRATTANVILLE,PA,PRIMARY,41.2,-79.32,0.13,-0.73,0.65,NA,US,"Strattanville, PA",NA-US-PA-STRATTANVILLE,FALSE,873,1518,23326326,
15169,16350,STANDARD,SUGAR GROVE,PA,PRIMARY,41.98,-79.34,0.13,-0.73,0.66,NA,US,"Sugar Grove, PA",NA-US-PA-SUGAR GROVE,FALSE,1142,2027,31200790,
15171,15958,STANDARD,SUMMERHILL,PA,PRIMARY,40.37,-78.76,0.14,-0.74,0.64,NA,US,"Summerhill, PA",NA-US-PA-SUMMERHILL,FALSE,1077,1906,33870823,
15172,15864,STANDARD,SUMMERVILLE,PA,PRIMARY,41.11,-79.18,0.14,-0.74,0.65,NA,US,"Summerville, PA",NA-US-PA-SUMMERVILLE,FALSE,902,1615,26045994,
15173,15083,STANDARD,SUTERSVILLE,PA,PRIMARY,40.23,-79.8,0.13,-0.75,0.64,NA,US,"Sutersville, PA",NA-US-PA-SUTERSVILLE,FALSE,494,844,14378082,
15174,15364,STANDARD,SYCAMORE,PA,PRIMARY,39.95,-80.22,0.13,-0.75,0.64,NA,US,"Sycamore, PA",NA-US-PA-SYCAMORE,FALSE,336,622,12468545,
15175,15865,STANDARD,SYKESVILLE,PA,PRIMARY,41.04,-78.81,0.14,-0.73,0.65,NA,US,"Sykesville, PA",NA-US-PA-SYKESVILLE,FALSE,588,976,14919718,
15176,15084,STANDARD,TARENTUM,PA,PRIMARY,40.6,-79.76,0.13,-0.74,0.65,NA,US,"Tarentum, PA",NA-US-PA-TARENTUM,FALSE,4946,8210,154863822,
15177,15688,STANDARD,TARRS,PA,PRIMARY,40.15,-79.56,0.13,-0.75,0.64,NA,US,"Tarrs, PA",NA-US-PA-TARRS,FALSE,364,612,10275079,
15179,16259,STANDARD,TEMPLETON,PA,PRIMARY,40.94,-79.45,0.13,-0.74,0.65,NA,US,"Templeton, PA",NA-US-PA-TEMPLETON,FALSE,892,1649,27763143,
15181,16351,STANDARD,TIDIOUTE,PA,PRIMARY,41.68,-79.4,0.13,-0.73,0.66,NA,US,"Tidioute, PA",NA-US-PA-TIDIOUTE,FALSE,774,1329,17122787,
15186,16353,STANDARD,TIONESTA,PA,PRIMARY,41.49,-79.44,0.13,-0.73,0.66,NA,US,"Tionesta, PA",NA-US-PA-TIONESTA,FALSE,1341,2356,30059572,
15190,16354,STANDARD,TITUSVILLE,PA,PRIMARY,41.62,-79.67,0.13,-0.73,0.66,NA,US,"Titusville, PA",NA-US-PA-TITUSVILLE,FALSE,5015,8829,130859298,
15192,16360,STANDARD,TOWNVILLE,PA,PRIMARY,41.67,-79.88,0.13,-0.73,0.66,NA,US,"Townville, PA",NA-US-PA-TOWNVILLE,FALSE,625,1137,16729040,
15193,15085,STANDARD,TRAFFORD,PA,PRIMARY,40.38,-79.75,0.13,-0.74,0.64,NA,US,"Trafford, PA",NA-US-PA-TRAFFORD,FALSE,4171,7089,158901473,
15194,16154,STANDARD,TRANSFER,PA,PRIMARY,41.32,-80.42,0.12,-0.74,0.66,NA,US,"Transfer, PA",NA-US-PA-TRANSFER,FALSE,1323,2363,41883271,
15198,15145,STANDARD,TURTLE CREEK,PA,PRIMARY,40.4,-79.82,0.13,-0.74,0.64,NA,US,"Turtle Creek, PA",NA-US-PA-TURTLE CREEK,FALSE,3704,5751,96708590,
15200,15957,STANDARD,STRONGSTOWN,PA,PRIMARY,40.56,-78.91,0.14,-0.74,0.65,NA,US,"Strongstown, PA",NA-US-PA-STRONGSTOWN,FALSE,258,455,7607813,
15203,16686,STANDARD,TYRONE,PA,PRIMARY,40.67,-78.24,0.15,-0.74,0.65,NA,US,"Tyrone, PA",NA-US-PA-TYRONE,FALSE,6483,11386,192317224,
15206,16438,STANDARD,UNION CITY,PA,PRIMARY,41.89,-79.84,0.13,-0.73,0.66,NA,US,"Union City, PA",NA-US-PA-UNION CITY,FALSE,3576,6490,103477153,
15208,15401,STANDARD,UNIONTOWN,PA,PRIMARY,39.89,-79.72,0.13,-0.75,0.64,NA,US,"Uniontown, PA",NA-US-PA-UNIONTOWN,FALSE,14618,24494,415780890,
15211,16362,STANDARD,UTICA,PA,PRIMARY,41.43,-79.95,0.13,-0.73,0.66,NA,US,"Utica, PA",NA-US-PA-UTICA,FALSE,521,925,14530894,
15212,16059,STANDARD,VALENCIA,PA,PRIMARY,40.67,-79.98,0.13,-0.74,0.65,NA,US,"Valencia, PA",NA-US-PA-VALENCIA,FALSE,4103,7272,174906051,
15214,15486,STANDARD,VANDERBILT,PA,PRIMARY,40.03,-79.66,0.13,-0.75,0.64,NA,US,"Vanderbilt, PA",NA-US-PA-VANDERBILT,FALSE,1125,2027,34013004,
15215,15690,STANDARD,VANDERGRIFT,PA,PRIMARY,40.59,-79.57,0.13,-0.74,0.65,NA,US,"Vandergrift, PA",NA-US-PA-VANDERGRIFT,FALSE,4358,7442,116409170,
15218,16440,STANDARD,VENANGO,PA,PRIMARY,41.77,-80.11,0.12,-0.73,0.66,NA,US,"Venango, PA",NA-US-PA-VENANGO,FALSE,471,822,14391386,
15219,15367,STANDARD,VENETIA,PA,PRIMARY,40.26,-80.05,0.13,-0.75,0.64,NA,US,"Venetia, PA",NA-US-PA-VENETIA,FALSE,4072,7932,359436582,
15220,16364,STANDARD,VENUS,PA,PRIMARY,41.37,-79.5,0.13,-0.73,0.66,NA,US,"Venus, PA",NA-US-PA-VENUS,FALSE,532,980,15778467,
15221,15147,STANDARD,VERONA,PA,PRIMARY,40.5,-79.84,0.13,-0.74,0.64,NA,US,"Verona, PA",NA-US-PA-VERONA,FALSE,9049,14492,264955711,
15222,15368,PO BOX,VESTABURG,PA,PRIMARY,39.98,-80.03,0.13,-0.75,0.64,NA,US,"Vestaburg, PA",NA-US-PA-VESTABURG,FALSE,286,500,7131437,
15224,15961,STANDARD,VINTONDALE,PA,PRIMARY,40.47,-78.91,0.14,-0.74,0.64,NA,US,"Vintondale, PA",NA-US-PA-VINTONDALE,FALSE,483,853,13639670,
15225,16156,STANDARD,VOLANT,PA,PRIMARY,41.11,-80.25,0.12,-0.74,0.65,NA,US,"Volant, PA",NA-US-PA-VOLANT,FALSE,1513,2800,48134730,
15230,16157,STANDARD,WAMPUM,PA,PRIMARY,40.88,-80.33,0.12,-0.74,0.65,NA,US,"Wampum, PA",NA-US-PA-WAMPUM,FALSE,1738,3008,55276780,
15231,16365,STANDARD,WARREN,PA,PRIMARY,41.84,-79.14,0.14,-0.73,0.66,NA,US,"Warren, PA",NA-US-PA-WARREN,FALSE,9381,15626,280753949,
15241,16877,STANDARD,WARRIORS MARK,PA,PRIMARY,40.7,-78.11,0.15,-0.74,0.65,NA,US,"Warriors Mark, PA",NA-US-PA-WARRIORS MARK,FALSE,802,1474,33638459,
15242,15301,STANDARD,WASHINGTON,PA,PRIMARY,40.17,-80.24,0.12,-0.75,0.64,NA,US,"Washington, PA",NA-US-PA-WASHINGTON,FALSE,23988,40254,813552741,
15245,16441,STANDARD,WATERFORD,PA,PRIMARY,41.94,-79.98,0.12,-0.73,0.66,NA,US,"Waterford, PA",NA-US-PA-WATERFORD,FALSE,4873,8824,170790904,
15246,16442,STANDARD,WATTSBURG,PA,PRIMARY,42,-79.8,0.13,-0.73,0.66,NA,US,"Wattsburg, PA",NA-US-PA-WATTSBURG,FALSE,1394,2563,48474630,
15249,15370,STANDARD,WAYNESBURG,PA,PRIMARY,39.89,-80.18,0.13,-0.75,0.64,NA,US,"Waynesburg, PA",NA-US-PA-WAYNESBURG,FALSE,5571,9752,194122621,
15251,15868,STANDARD,WEEDVILLE,PA,PRIMARY,41.26,-78.49,0.14,-0.73,0.65,NA,US,"Weedville, PA",NA-US-PA-WEEDVILLE,FALSE,691,1254,21209662,
15254,15376,STANDARD,WEST ALEXANDER,PA,PRIMARY,40.1,-80.5,0.12,-0.75,0.64,NA,US,"West Alexander, PA",NA-US-PA-WEST ALEXANDER,FALSE,796,1474,26936690,
15256,16878,STANDARD,WEST DECATUR,PA,PRIMARY,40.94,-78.36,0.15,-0.73,0.65,NA,US,"West Decatur, PA",NA-US-PA-WEST DECATUR,FALSE,879,1583,28265536,
15257,15088,PO BOX,WEST ELIZABETH,PA,PRIMARY,40.27,-79.89,0.13,-0.75,0.64,NA,US,"West Elizabeth, PA",NA-US-PA-WEST ELIZABETH,FALSE,330,527,8264552,
